CP015625.1,BaApis_BBC0122.fna
MDVG01000019.1,SnAlvi_Fer42.fna
MDVG01000020.1,SnAlvi_Fer42.fna
MDVG01000021.1,SnAlvi_Fer42.fna
MDVG01000022.1,SnAlvi_Fer42.fna
MDVG01000023.1,SnAlvi_Fer42.fna
MDVG01000024.1,SnAlvi_Fer42.fna
MDVG01000025.1,SnAlvi_Fer42.fna
MDVG01000026.1,SnAlvi_Fer42.fna
MDVG01000027.1,SnAlvi_Fer42.fna
MDVG01000028.1,SnAlvi_Fer42.fna
MDVG01000029.1,SnAlvi_Fer42.fna
MDVG01000030.1,SnAlvi_Fer42.fna
MDVG01000031.1,SnAlvi_Fer42.fna
MDVG01000032.1,SnAlvi_Fer42.fna
MDVG01000033.1,SnAlvi_Fer42.fna
MDVG01000034.1,SnAlvi_Fer42.fna
MDVG01000035.1,SnAlvi_Fer42.fna
MDVG01000036.1,SnAlvi_Fer42.fna
MDVG01000037.1,SnAlvi_Fer42.fna
MDVG01000038.1,SnAlvi_Fer42.fna
MDVG01000039.1,SnAlvi_Fer42.fna
MDVG01000040.1,SnAlvi_Fer42.fna
MDVG01000041.1,SnAlvi_Fer42.fna
MDVG01000042.1,SnAlvi_Fer42.fna
MDVG01000043.1,SnAlvi_Fer42.fna
MDVG01000044.1,SnAlvi_Fer42.fna
MDVG01000045.1,SnAlvi_Fer42.fna
MDVG01000046.1,SnAlvi_Fer42.fna
MDVG01000047.1,SnAlvi_Fer42.fna
MDVG01000048.1,SnAlvi_Fer42.fna
MDVG01000049.1,SnAlvi_Fer42.fna
MDVG01000050.1,SnAlvi_Fer42.fna
MDVG01000051.1,SnAlvi_Fer42.fna
MDVG01000052.1,SnAlvi_Fer42.fna
MDVG01000053.1,SnAlvi_Fer42.fna
MDVG01000054.1,SnAlvi_Fer42.fna
MDVG01000055.1,SnAlvi_Fer42.fna
MDVG01000056.1,SnAlvi_Fer42.fna
MDVG01000057.1,SnAlvi_Fer42.fna
MDVG01000058.1,SnAlvi_Fer42.fna
MDVG01000059.1,SnAlvi_Fer42.fna
MDVG01000060.1,SnAlvi_Fer42.fna
MDVG01000061.1,SnAlvi_Fer42.fna
MDVG01000062.1,SnAlvi_Fer42.fna
MDVG01000063.1,SnAlvi_Fer42.fna
MDVG01000064.1,SnAlvi_Fer42.fna
MDVG01000065.1,SnAlvi_Fer42.fna
MDVG01000066.1,SnAlvi_Fer42.fna
MDVG01000067.1,SnAlvi_Fer42.fna
MDVG01000068.1,SnAlvi_Fer42.fna
MDVG01000069.1,SnAlvi_Fer42.fna
MDVG01000070.1,SnAlvi_Fer42.fna
MDVG01000071.1,SnAlvi_Fer42.fna
MDVG01000072.1,SnAlvi_Fer42.fna
MDVG01000073.1,SnAlvi_Fer42.fna
MDVG01000074.1,SnAlvi_Fer42.fna
MDVG01000075.1,SnAlvi_Fer42.fna
MDVG01000076.1,SnAlvi_Fer42.fna
MDVG01000077.1,SnAlvi_Fer42.fna
MDVG01000078.1,SnAlvi_Fer42.fna
MDVG01000079.1,SnAlvi_Fer42.fna
MDVG01000080.1,SnAlvi_Fer42.fna
MDVG01000081.1,SnAlvi_Fer42.fna
MDVG01000082.1,SnAlvi_Fer42.fna
MDVG01000083.1,SnAlvi_Fer42.fna
MDVG01000084.1,SnAlvi_Fer42.fna
MDVG01000085.1,SnAlvi_Fer42.fna
MDVG01000086.1,SnAlvi_Fer42.fna
MDVG01000087.1,SnAlvi_Fer42.fna
MDVG01000088.1,SnAlvi_Fer42.fna
MDVG01000089.1,SnAlvi_Fer42.fna
MDVG01000090.1,SnAlvi_Fer42.fna
MDVH01000001.1,SnAlvi_Gris13.fna
MDVH01000002.1,SnAlvi_Gris13.fna
MDVH01000003.1,SnAlvi_Gris13.fna
MDVH01000004.1,SnAlvi_Gris13.fna
MDVH01000005.1,SnAlvi_Gris13.fna
MDVH01000006.1,SnAlvi_Gris13.fna
MDVH01000007.1,SnAlvi_Gris13.fna
MDVH01000008.1,SnAlvi_Gris13.fna
MDVH01000009.1,SnAlvi_Gris13.fna
MDVH01000010.1,SnAlvi_Gris13.fna
MDVH01000011.1,SnAlvi_Gris13.fna
MDVH01000012.1,SnAlvi_Gris13.fna
MDVH01000013.1,SnAlvi_Gris13.fna
MDVH01000014.1,SnAlvi_Gris13.fna
MDVH01000015.1,SnAlvi_Gris13.fna
MDVH01000016.1,SnAlvi_Gris13.fna
MDVH01000017.1,SnAlvi_Gris13.fna
MDVH01000018.1,SnAlvi_Gris13.fna
MDVH01000019.1,SnAlvi_Gris13.fna
MDVH01000020.1,SnAlvi_Gris13.fna
MDVH01000021.1,SnAlvi_Gris13.fna
MDVH01000022.1,SnAlvi_Gris13.fna
MDVH01000023.1,SnAlvi_Gris13.fna
MDVH01000024.1,SnAlvi_Gris13.fna
MDVH01000025.1,SnAlvi_Gris13.fna
MDVH01000026.1,SnAlvi_Gris13.fna
MDVH01000027.1,SnAlvi_Gris13.fna
MDVH01000028.1,SnAlvi_Gris13.fna
MDVH01000029.1,SnAlvi_Gris13.fna
MDVH01000030.1,SnAlvi_Gris13.fna
MDVH01000031.1,SnAlvi_Gris13.fna
MDVH01000032.1,SnAlvi_Gris13.fna
MDVH01000033.1,SnAlvi_Gris13.fna
MDVH01000034.1,SnAlvi_Gris13.fna
MDVH01000035.1,SnAlvi_Gris13.fna
MDVH01000036.1,SnAlvi_Gris13.fna
MDVH01000037.1,SnAlvi_Gris13.fna
MDVH01000038.1,SnAlvi_Gris13.fna
MDVH01000039.1,SnAlvi_Gris13.fna
MDVH01000040.1,SnAlvi_Gris13.fna
MDVH01000041.1,SnAlvi_Gris13.fna
MDVH01000042.1,SnAlvi_Gris13.fna
MDVH01000043.1,SnAlvi_Gris13.fna
MDVH01000044.1,SnAlvi_Gris13.fna
MDVH01000045.1,SnAlvi_Gris13.fna
MDVH01000046.1,SnAlvi_Gris13.fna
MDVH01000047.1,SnAlvi_Gris13.fna
MDVH01000048.1,SnAlvi_Gris13.fna
MDVH01000049.1,SnAlvi_Gris13.fna
MDVH01000050.1,SnAlvi_Gris13.fna
MDVH01000051.1,SnAlvi_Gris13.fna
MDVH01000052.1,SnAlvi_Gris13.fna
MDVH01000053.1,SnAlvi_Gris13.fna
MDVH01000054.1,SnAlvi_Gris13.fna
MDVH01000055.1,SnAlvi_Gris13.fna
MDVH01000056.1,SnAlvi_Gris13.fna
MDVH01000057.1,SnAlvi_Gris13.fna
MDVH01000058.1,SnAlvi_Gris13.fna
MDVI01000001.1,SnAlvi_Gris16.fna
MDVI01000002.1,SnAlvi_Gris16.fna
MDVI01000003.1,SnAlvi_Gris16.fna
MDVI01000004.1,SnAlvi_Gris16.fna
MDVI01000005.1,SnAlvi_Gris16.fna
MDVI01000006.1,SnAlvi_Gris16.fna
MDVI01000007.1,SnAlvi_Gris16.fna
MDVI01000008.1,SnAlvi_Gris16.fna
MDVI01000009.1,SnAlvi_Gris16.fna
MDVI01000010.1,SnAlvi_Gris16.fna
MDVI01000011.1,SnAlvi_Gris16.fna
MDVI01000012.1,SnAlvi_Gris16.fna
MDVI01000013.1,SnAlvi_Gris16.fna
MDVI01000014.1,SnAlvi_Gris16.fna
MDVI01000015.1,SnAlvi_Gris16.fna
MDVI01000016.1,SnAlvi_Gris16.fna
MDVI01000017.1,SnAlvi_Gris16.fna
MDVI01000018.1,SnAlvi_Gris16.fna
MDVI01000019.1,SnAlvi_Gris16.fna
MDVI01000020.1,SnAlvi_Gris16.fna
MDVI01000021.1,SnAlvi_Gris16.fna
MDVI01000022.1,SnAlvi_Gris16.fna
MDVI01000023.1,SnAlvi_Gris16.fna
MDVI01000024.1,SnAlvi_Gris16.fna
MDVI01000025.1,SnAlvi_Gris16.fna
MDVI01000026.1,SnAlvi_Gris16.fna
MDVI01000027.1,SnAlvi_Gris16.fna
MDVI01000028.1,SnAlvi_Gris16.fna
MDVI01000029.1,SnAlvi_Gris16.fna
MDVI01000030.1,SnAlvi_Gris16.fna
MDVI01000031.1,SnAlvi_Gris16.fna
MDVI01000032.1,SnAlvi_Gris16.fna
MDVI01000033.1,SnAlvi_Gris16.fna
MDVI01000034.1,SnAlvi_Gris16.fna
MDVI01000035.1,SnAlvi_Gris16.fna
MDVI01000036.1,SnAlvi_Gris16.fna
MDVI01000037.1,SnAlvi_Gris16.fna
MDVI01000038.1,SnAlvi_Gris16.fna
MDVI01000039.1,SnAlvi_Gris16.fna
MDVI01000040.1,SnAlvi_Gris16.fna
MDVI01000041.1,SnAlvi_Gris16.fna
MDVI01000042.1,SnAlvi_Gris16.fna
MDVI01000043.1,SnAlvi_Gris16.fna
MDVI01000044.1,SnAlvi_Gris16.fna
MDVI01000045.1,SnAlvi_Gris16.fna
MDVI01000046.1,SnAlvi_Gris16.fna
MDVI01000047.1,SnAlvi_Gris16.fna
MDVI01000048.1,SnAlvi_Gris16.fna
MDVI01000049.1,SnAlvi_Gris16.fna
MDVI01000050.1,SnAlvi_Gris16.fna
MDUY01000001.1,SnAlvi_Gris234.fna
MDUY01000002.1,SnAlvi_Gris234.fna
MDUY01000003.1,SnAlvi_Gris234.fna
MDUY01000004.1,SnAlvi_Gris234.fna
MDUY01000005.1,SnAlvi_Gris234.fna
MDUY01000006.1,SnAlvi_Gris234.fna
MDUY01000007.1,SnAlvi_Gris234.fna
MDUY01000008.1,SnAlvi_Gris234.fna
MDUY01000009.1,SnAlvi_Gris234.fna
MDUY01000010.1,SnAlvi_Gris234.fna
MDUY01000011.1,SnAlvi_Gris234.fna
MDUY01000012.1,SnAlvi_Gris234.fna
MDUY01000013.1,SnAlvi_Gris234.fna
MDUY01000014.1,SnAlvi_Gris234.fna
MDUY01000015.1,SnAlvi_Gris234.fna
MDUY01000016.1,SnAlvi_Gris234.fna
MDUY01000017.1,SnAlvi_Gris234.fna
MDUY01000018.1,SnAlvi_Gris234.fna
MDUY01000019.1,SnAlvi_Gris234.fna
MDUY01000020.1,SnAlvi_Gris234.fna
MDUY01000021.1,SnAlvi_Gris234.fna
MDUY01000022.1,SnAlvi_Gris234.fna
MDUY01000023.1,SnAlvi_Gris234.fna
MDUY01000024.1,SnAlvi_Gris234.fna
MDUY01000025.1,SnAlvi_Gris234.fna
MDUY01000026.1,SnAlvi_Gris234.fna
MDUY01000027.1,SnAlvi_Gris234.fna
MDUY01000028.1,SnAlvi_Gris234.fna
MDUY01000029.1,SnAlvi_Gris234.fna
MDUY01000030.1,SnAlvi_Gris234.fna
MDUY01000031.1,SnAlvi_Gris234.fna
MDUY01000032.1,SnAlvi_Gris234.fna
MDUY01000033.1,SnAlvi_Gris234.fna
MDUY01000034.1,SnAlvi_Gris234.fna
MDUY01000035.1,SnAlvi_Gris234.fna
MDUY01000036.1,SnAlvi_Gris234.fna
MDUY01000037.1,SnAlvi_Gris234.fna
MDUY01000038.1,SnAlvi_Gris234.fna
MDUY01000039.1,SnAlvi_Gris234.fna
MDUY01000040.1,SnAlvi_Gris234.fna
MDUY01000041.1,SnAlvi_Gris234.fna
MDUY01000042.1,SnAlvi_Gris234.fna
MDUY01000043.1,SnAlvi_Gris234.fna
MDUY01000044.1,SnAlvi_Gris234.fna
MDUY01000045.1,SnAlvi_Gris234.fna
MDUY01000046.1,SnAlvi_Gris234.fna
MDUY01000047.1,SnAlvi_Gris234.fna
MDUY01000048.1,SnAlvi_Gris234.fna
MDUY01000049.1,SnAlvi_Gris234.fna
MDUY01000050.1,SnAlvi_Gris234.fna
MDUY01000051.1,SnAlvi_Gris234.fna
MDUY01000052.1,SnAlvi_Gris234.fna
MDUY01000053.1,SnAlvi_Gris234.fna
MDUY01000054.1,SnAlvi_Gris234.fna
MDUY01000055.1,SnAlvi_Gris234.fna
MDUY01000056.1,SnAlvi_Gris234.fna
MDUY01000057.1,SnAlvi_Gris234.fna
MDUY01000058.1,SnAlvi_Gris234.fna
MDUY01000059.1,SnAlvi_Gris234.fna
MDUY01000060.1,SnAlvi_Gris234.fna
MDUY01000061.1,SnAlvi_Gris234.fna
MDUY01000062.1,SnAlvi_Gris234.fna
MDVJ01000001.1,SnAlvi_Gris34.fna
MDVJ01000002.1,SnAlvi_Gris34.fna
MDVJ01000003.1,SnAlvi_Gris34.fna
MDVJ01000004.1,SnAlvi_Gris34.fna
MDVJ01000005.1,SnAlvi_Gris34.fna
MDVJ01000006.1,SnAlvi_Gris34.fna
MDVJ01000007.1,SnAlvi_Gris34.fna
MDVJ01000008.1,SnAlvi_Gris34.fna
MDVJ01000009.1,SnAlvi_Gris34.fna
MDVJ01000010.1,SnAlvi_Gris34.fna
MDVJ01000011.1,SnAlvi_Gris34.fna
MDVJ01000012.1,SnAlvi_Gris34.fna
MDVJ01000013.1,SnAlvi_Gris34.fna
MDVJ01000014.1,SnAlvi_Gris34.fna
MDVJ01000015.1,SnAlvi_Gris34.fna
MDVJ01000016.1,SnAlvi_Gris34.fna
MDVJ01000017.1,SnAlvi_Gris34.fna
MDVJ01000018.1,SnAlvi_Gris34.fna
MDVJ01000019.1,SnAlvi_Gris34.fna
MDVJ01000020.1,SnAlvi_Gris34.fna
MDVJ01000021.1,SnAlvi_Gris34.fna
MDVJ01000022.1,SnAlvi_Gris34.fna
MDVJ01000023.1,SnAlvi_Gris34.fna
MDVJ01000024.1,SnAlvi_Gris34.fna
MDVJ01000025.1,SnAlvi_Gris34.fna
MDVJ01000026.1,SnAlvi_Gris34.fna
MDVJ01000027.1,SnAlvi_Gris34.fna
MDVJ01000028.1,SnAlvi_Gris34.fna
MDVJ01000029.1,SnAlvi_Gris34.fna
MDVJ01000030.1,SnAlvi_Gris34.fna
MDVJ01000031.1,SnAlvi_Gris34.fna
MDVJ01000032.1,SnAlvi_Gris34.fna
MDVJ01000033.1,SnAlvi_Gris34.fna
MDVJ01000034.1,SnAlvi_Gris34.fna
MDVJ01000035.1,SnAlvi_Gris34.fna
MDVJ01000036.1,SnAlvi_Gris34.fna
MDVJ01000037.1,SnAlvi_Gris34.fna
MDVJ01000038.1,SnAlvi_Gris34.fna
MDVJ01000039.1,SnAlvi_Gris34.fna
MDVJ01000040.1,SnAlvi_Gris34.fna
MDVJ01000041.1,SnAlvi_Gris34.fna
MDVJ01000042.1,SnAlvi_Gris34.fna
MDVJ01000043.1,SnAlvi_Gris34.fna
MDVJ01000044.1,SnAlvi_Gris34.fna
MDVJ01000045.1,SnAlvi_Gris34.fna
MDVJ01000046.1,SnAlvi_Gris34.fna
MDVJ01000047.1,SnAlvi_Gris34.fna
MDVJ01000048.1,SnAlvi_Gris34.fna
MEIU01000001.1,SnAlvi_HK3.fna
MEIU01000002.1,SnAlvi_HK3.fna
MEIU01000003.1,SnAlvi_HK3.fna
MEIU01000004.1,SnAlvi_HK3.fna
MEIU01000005.1,SnAlvi_HK3.fna
MEIU01000006.1,SnAlvi_HK3.fna
MEIU01000007.1,SnAlvi_HK3.fna
MEIU01000008.1,SnAlvi_HK3.fna
MEIU01000009.1,SnAlvi_HK3.fna
MEIU01000010.1,SnAlvi_HK3.fna
MEIU01000011.1,SnAlvi_HK3.fna
MEIU01000012.1,SnAlvi_HK3.fna
MEIU01000013.1,SnAlvi_HK3.fna
MEIU01000014.1,SnAlvi_HK3.fna
MEIU01000015.1,SnAlvi_HK3.fna
MEIU01000016.1,SnAlvi_HK3.fna
MEIU01000017.1,SnAlvi_HK3.fna
MEIU01000018.1,SnAlvi_HK3.fna
MEIU01000019.1,SnAlvi_HK3.fna
MEIU01000020.1,SnAlvi_HK3.fna
MEIU01000021.1,SnAlvi_HK3.fna
MEIU01000022.1,SnAlvi_HK3.fna
MEIU01000023.1,SnAlvi_HK3.fna
MEIU01000024.1,SnAlvi_HK3.fna
MEIU01000025.1,SnAlvi_HK3.fna
MEIU01000026.1,SnAlvi_HK3.fna
MEIU01000027.1,SnAlvi_HK3.fna
MEIU01000028.1,SnAlvi_HK3.fna
MEIU01000029.1,SnAlvi_HK3.fna
MEIU01000030.1,SnAlvi_HK3.fna
MEIU01000031.1,SnAlvi_HK3.fna
MEIU01000032.1,SnAlvi_HK3.fna
MEIU01000033.1,SnAlvi_HK3.fna
MEIU01000034.1,SnAlvi_HK3.fna
MEIU01000035.1,SnAlvi_HK3.fna
MEIU01000036.1,SnAlvi_HK3.fna
MEIU01000037.1,SnAlvi_HK3.fna
MEIU01000038.1,SnAlvi_HK3.fna
MEIU01000039.1,SnAlvi_HK3.fna
MEIU01000040.1,SnAlvi_HK3.fna
MEIU01000041.1,SnAlvi_HK3.fna
MEIU01000042.1,SnAlvi_HK3.fna
MEIU01000043.1,SnAlvi_HK3.fna
MEIU01000044.1,SnAlvi_HK3.fna
MEIU01000045.1,SnAlvi_HK3.fna
MEIU01000046.1,SnAlvi_HK3.fna
MEIU01000047.1,SnAlvi_HK3.fna
MEIU01000048.1,SnAlvi_HK3.fna
MEIU01000049.1,SnAlvi_HK3.fna
MEIU01000050.1,SnAlvi_HK3.fna
MEIU01000051.1,SnAlvi_HK3.fna
MEIU01000052.1,SnAlvi_HK3.fna
MEIU01000053.1,SnAlvi_HK3.fna
MEIU01000054.1,SnAlvi_HK3.fna
MEIU01000055.1,SnAlvi_HK3.fna
MEIU01000056.1,SnAlvi_HK3.fna
MEIU01000057.1,SnAlvi_HK3.fna
MEIU01000058.1,SnAlvi_HK3.fna
MEIU01000059.1,SnAlvi_HK3.fna
MEIU01000060.1,SnAlvi_HK3.fna
MEIU01000061.1,SnAlvi_HK3.fna
MEIU01000062.1,SnAlvi_HK3.fna
MEIU01000063.1,SnAlvi_HK3.fna
MEIU01000064.1,SnAlvi_HK3.fna
MEIU01000065.1,SnAlvi_HK3.fna
MEIU01000066.1,SnAlvi_HK3.fna
MEIU01000067.1,SnAlvi_HK3.fna
MEIU01000068.1,SnAlvi_HK3.fna
MEIU01000069.1,SnAlvi_HK3.fna
MEIU01000070.1,SnAlvi_HK3.fna
MEIU01000071.1,SnAlvi_HK3.fna
MEIU01000072.1,SnAlvi_HK3.fna
MEIU01000073.1,SnAlvi_HK3.fna
MEIU01000074.1,SnAlvi_HK3.fna
MEIT01000001.1,SnAlvi_HK9x.fna
MEIT01000002.1,SnAlvi_HK9x.fna
MEIT01000003.1,SnAlvi_HK9x.fna
MEIT01000004.1,SnAlvi_HK9x.fna
MEIT01000005.1,SnAlvi_HK9x.fna
MEIT01000006.1,SnAlvi_HK9x.fna
MEIT01000007.1,SnAlvi_HK9x.fna
MEIT01000008.1,SnAlvi_HK9x.fna
MEIT01000009.1,SnAlvi_HK9x.fna
MEIT01000010.1,SnAlvi_HK9x.fna
MEIT01000011.1,SnAlvi_HK9x.fna
MEIT01000012.1,SnAlvi_HK9x.fna
MEIT01000013.1,SnAlvi_HK9x.fna
MEIT01000014.1,SnAlvi_HK9x.fna
MEIT01000015.1,SnAlvi_HK9x.fna
MEIT01000016.1,SnAlvi_HK9x.fna
MEIT01000017.1,SnAlvi_HK9x.fna
MEIT01000018.1,SnAlvi_HK9x.fna
MEIT01000019.1,SnAlvi_HK9x.fna
MEIT01000020.1,SnAlvi_HK9x.fna
MEIT01000021.1,SnAlvi_HK9x.fna
MEIT01000022.1,SnAlvi_HK9x.fna
MEIT01000023.1,SnAlvi_HK9x.fna
MEIT01000024.1,SnAlvi_HK9x.fna
MEIT01000025.1,SnAlvi_HK9x.fna
MEIT01000026.1,SnAlvi_HK9x.fna
MEIT01000027.1,SnAlvi_HK9x.fna
MEIT01000028.1,SnAlvi_HK9x.fna
MEIT01000029.1,SnAlvi_HK9x.fna
MEIT01000030.1,SnAlvi_HK9x.fna
MEIT01000031.1,SnAlvi_HK9x.fna
MEIT01000032.1,SnAlvi_HK9x.fna
MEIT01000033.1,SnAlvi_HK9x.fna
MEIT01000034.1,SnAlvi_HK9x.fna
MEIT01000035.1,SnAlvi_HK9x.fna
MEIT01000036.1,SnAlvi_HK9x.fna
MEIT01000037.1,SnAlvi_HK9x.fna
MEIT01000038.1,SnAlvi_HK9x.fna
MEIT01000039.1,SnAlvi_HK9x.fna
MEIT01000040.1,SnAlvi_HK9x.fna
MEIT01000041.1,SnAlvi_HK9x.fna
MEIT01000042.1,SnAlvi_HK9x.fna
MEIT01000043.1,SnAlvi_HK9x.fna
MEIT01000044.1,SnAlvi_HK9x.fna
MEIT01000045.1,SnAlvi_HK9x.fna
MEIT01000046.1,SnAlvi_HK9x.fna
MEIT01000047.1,SnAlvi_HK9x.fna
MEIT01000048.1,SnAlvi_HK9x.fna
MEIT01000049.1,SnAlvi_HK9x.fna
MEIT01000050.1,SnAlvi_HK9x.fna
MEIT01000051.1,SnAlvi_HK9x.fna
MEIT01000052.1,SnAlvi_HK9x.fna
MEIT01000053.1,SnAlvi_HK9x.fna
MEIT01000054.1,SnAlvi_HK9x.fna
MEIT01000055.1,SnAlvi_HK9x.fna
MEIT01000056.1,SnAlvi_HK9x.fna
MEIT01000057.1,SnAlvi_HK9x.fna
MEIT01000058.1,SnAlvi_HK9x.fna
MEIT01000059.1,SnAlvi_HK9x.fna
MEIT01000060.1,SnAlvi_HK9x.fna
MEIT01000061.1,SnAlvi_HK9x.fna
MEIT01000062.1,SnAlvi_HK9x.fna
MEIT01000063.1,SnAlvi_HK9x.fna
MEIT01000064.1,SnAlvi_HK9x.fna
MEIT01000065.1,SnAlvi_HK9x.fna
MEIT01000066.1,SnAlvi_HK9x.fna
MEIT01000067.1,SnAlvi_HK9x.fna
MEIT01000068.1,SnAlvi_HK9x.fna
MEIT01000069.1,SnAlvi_HK9x.fna
MEIT01000070.1,SnAlvi_HK9x.fna
MEIT01000071.1,SnAlvi_HK9x.fna
MEIT01000072.1,SnAlvi_HK9x.fna
MEIT01000073.1,SnAlvi_HK9x.fna
MEIT01000074.1,SnAlvi_HK9x.fna
MEIT01000075.1,SnAlvi_HK9x.fna
MEIT01000076.1,SnAlvi_HK9x.fna
MEIT01000077.1,SnAlvi_HK9x.fna
MEIT01000078.1,SnAlvi_HK9x.fna
MEIT01000079.1,SnAlvi_HK9x.fna
MEIT01000080.1,SnAlvi_HK9x.fna
MEIT01000081.1,SnAlvi_HK9x.fna
MEIT01000082.1,SnAlvi_HK9x.fna
MEIT01000083.1,SnAlvi_HK9x.fna
MEIT01000084.1,SnAlvi_HK9x.fna
MEIT01000085.1,SnAlvi_HK9x.fna
MEIT01000086.1,SnAlvi_HK9x.fna
MEIT01000087.1,SnAlvi_HK9x.fna
MEIT01000088.1,SnAlvi_HK9x.fna
MEIT01000089.1,SnAlvi_HK9x.fna
MEIT01000090.1,SnAlvi_HK9x.fna
MEIT01000091.1,SnAlvi_HK9x.fna
MEIT01000092.1,SnAlvi_HK9x.fna
MEIT01000093.1,SnAlvi_HK9x.fna
MEIT01000094.1,SnAlvi_HK9x.fna
MEIT01000095.1,SnAlvi_HK9x.fna
MEIT01000096.1,SnAlvi_HK9x.fna
MEIT01000097.1,SnAlvi_HK9x.fna
MEIT01000098.1,SnAlvi_HK9x.fna
MEIT01000099.1,SnAlvi_HK9x.fna
MEIT01000100.1,SnAlvi_HK9x.fna
MEIT01000101.1,SnAlvi_HK9x.fna
MEIT01000102.1,SnAlvi_HK9x.fna
MEIT01000103.1,SnAlvi_HK9x.fna
MEIT01000104.1,SnAlvi_HK9x.fna
MEIT01000105.1,SnAlvi_HK9x.fna
MEIT01000106.1,SnAlvi_HK9x.fna
MEIT01000107.1,SnAlvi_HK9x.fna
MEIT01000108.1,SnAlvi_HK9x.fna
MEIT01000109.1,SnAlvi_HK9x.fna
MEIT01000110.1,SnAlvi_HK9x.fna
MEIX01000001.1,SnAlvi_MS13.fna
MEIX01000002.1,SnAlvi_MS13.fna
MEIX01000003.1,SnAlvi_MS13.fna
MEIX01000004.1,SnAlvi_MS13.fna
MEIX01000005.1,SnAlvi_MS13.fna
MEIX01000006.1,SnAlvi_MS13.fna
MEIX01000007.1,SnAlvi_MS13.fna
MEIX01000008.1,SnAlvi_MS13.fna
MEIX01000009.1,SnAlvi_MS13.fna
MEIX01000010.1,SnAlvi_MS13.fna
MEIX01000011.1,SnAlvi_MS13.fna
MEIX01000012.1,SnAlvi_MS13.fna
MEIX01000013.1,SnAlvi_MS13.fna
MEIX01000014.1,SnAlvi_MS13.fna
MEIX01000015.1,SnAlvi_MS13.fna
MEIX01000016.1,SnAlvi_MS13.fna
MEIX01000017.1,SnAlvi_MS13.fna
MEIX01000018.1,SnAlvi_MS13.fna
MEIX01000019.1,SnAlvi_MS13.fna
MEIX01000020.1,SnAlvi_MS13.fna
MEIX01000021.1,SnAlvi_MS13.fna
MEIX01000022.1,SnAlvi_MS13.fna
MEIX01000023.1,SnAlvi_MS13.fna
MEIX01000024.1,SnAlvi_MS13.fna
MEIX01000025.1,SnAlvi_MS13.fna
MEIX01000026.1,SnAlvi_MS13.fna
MEIX01000027.1,SnAlvi_MS13.fna
MEIX01000028.1,SnAlvi_MS13.fna
MEIX01000029.1,SnAlvi_MS13.fna
MEIX01000030.1,SnAlvi_MS13.fna
MEIX01000031.1,SnAlvi_MS13.fna
MEIX01000032.1,SnAlvi_MS13.fna
MEIX01000033.1,SnAlvi_MS13.fna
MEIX01000034.1,SnAlvi_MS13.fna
MEIX01000035.1,SnAlvi_MS13.fna
MEIX01000036.1,SnAlvi_MS13.fna
MEIX01000037.1,SnAlvi_MS13.fna
MEIX01000038.1,SnAlvi_MS13.fna
MEIX01000039.1,SnAlvi_MS13.fna
MEIX01000040.1,SnAlvi_MS13.fna
MEIX01000041.1,SnAlvi_MS13.fna
MEIX01000042.1,SnAlvi_MS13.fna
MEIX01000043.1,SnAlvi_MS13.fna
MEIX01000044.1,SnAlvi_MS13.fna
MEIX01000045.1,SnAlvi_MS13.fna
MEIX01000046.1,SnAlvi_MS13.fna
MEIX01000047.1,SnAlvi_MS13.fna
MEIX01000048.1,SnAlvi_MS13.fna
MEIX01000049.1,SnAlvi_MS13.fna
MEIX01000050.1,SnAlvi_MS13.fna
MEIX01000051.1,SnAlvi_MS13.fna
MEIX01000052.1,SnAlvi_MS13.fna
MEIX01000053.1,SnAlvi_MS13.fna
MEIX01000054.1,SnAlvi_MS13.fna
MEIX01000055.1,SnAlvi_MS13.fna
MEIX01000056.1,SnAlvi_MS13.fna
MEIX01000057.1,SnAlvi_MS13.fna
MEIX01000058.1,SnAlvi_MS13.fna
MEIX01000059.1,SnAlvi_MS13.fna
MEIX01000060.1,SnAlvi_MS13.fna
MEIX01000061.1,SnAlvi_MS13.fna
MEIX01000062.1,SnAlvi_MS13.fna
MEIX01000063.1,SnAlvi_MS13.fna
MEIX01000064.1,SnAlvi_MS13.fna
MEIX01000065.1,SnAlvi_MS13.fna
MEIX01000066.1,SnAlvi_MS13.fna
MEIX01000067.1,SnAlvi_MS13.fna
MEIX01000068.1,SnAlvi_MS13.fna
MEIX01000069.1,SnAlvi_MS13.fna
MEIX01000070.1,SnAlvi_MS13.fna
MEIX01000071.1,SnAlvi_MS13.fna
MEIX01000072.1,SnAlvi_MS13.fna
MEIX01000073.1,SnAlvi_MS13.fna
MEIX01000074.1,SnAlvi_MS13.fna
MEIX01000075.1,SnAlvi_MS13.fna
MEIX01000076.1,SnAlvi_MS13.fna
MEIX01000077.1,SnAlvi_MS13.fna
MEIX01000078.1,SnAlvi_MS13.fna
MEIX01000079.1,SnAlvi_MS13.fna
MEIX01000080.1,SnAlvi_MS13.fna
MEIX01000081.1,SnAlvi_MS13.fna
MEIX01000082.1,SnAlvi_MS13.fna
MEIX01000083.1,SnAlvi_MS13.fna
MEIX01000084.1,SnAlvi_MS13.fna
MEIX01000085.1,SnAlvi_MS13.fna
MEIX01000086.1,SnAlvi_MS13.fna
MEIX01000087.1,SnAlvi_MS13.fna
MEIX01000088.1,SnAlvi_MS13.fna
MEIX01000089.1,SnAlvi_MS13.fna
